t,V,current_A,omega_rad_s,energy_J
2.4430538172715894,0.0,-0.1880713671523824,-0.30389582425867673,0.009304473145650858
2.4480600750938675,0.0,-0.1846075092033537,-0.33455767366676886,0.009079627298613181
2.453066332916145,0.0,-0.18103129472357984,-0.3628624031490906,0.008851428035419573
2.458072590738423,0.0,-0.17735536241400054,-0.3888992402526256,0.008619944239595716
2.463078848560701,0.0,-0.17359178392908722,-0.4127560717840108,0.008385364735893564
2.4680851063829787,0.0,-0.16975207638277157,-0.4345193723454572,0.008147977283783029
2.4730913642052568,0.0,-0.16584721506940223,-0.45427413944118333,0.007908149655394277
2.4780976220275344,0.0,-0.16188764636554048,-0.472103834881777,0.007666312665993974
2.4831038798498124,0.0,-0.15788330078007815,-0.488090332219129,0.007422945028332055
2.48811013767209,0.0,-0.15384360612182368,-0.502313869949806,0.00717855990586146
2.493116395494368,0.0,-0.1497775007552796,-0.5148530102302926,0.006933693043840414
2.498122653316646,0.0,-0.14569344691691227,-0.5257846028530127,0.006688892361619285
2.5031289111389237,0.0,-0.14159944406570835,-0.5351837542378004,0.006444708893929748
2.5081351689612017,0.0,-0.13750304224329266,-0.5431238011992024,0.006201688973685535
2.5131414267834793,0.0,-0.1334113554203085,-0.5496762892558469,0.0059603675536213565
2.5181476846057573,0.0,-0.12933107480713,-0.5549109552540278,0.005721262568996551
2.523153942428035,0.0,-0.1252684821083354,-0.558895714083558,0.005484870248536438
2.528160200250313,0.0,-0.12122946270164323,-0.5616966492699507,0.005251661285737726
2.533166458072591,0.0,-0.11721951872328823,-0.5633780072329484,0.00502207778759867
2.5381727158948686,0.0,-0.11324378204300563,-0.5640021950074434,0.004796530922717012
2.5431789737171466,0.0,-0.10930702711297241,-0.563629781228811,0.004575399195509209
2.5481852315394242,0.0,-0.10541368367618215,-0.5623195001906707,0.004359027278018976
2.5531914893617023,0.0,-0.10156784932080355,-0.5601282587890488,0.004147725335383622
2.55819774718398,0.0,-0.09777330186813846,-0.557111146172849,0.003941768785499659
2.563204005006258,0.0,-0.09403351158277885,-0.5533214459264236,0.003741398437757692
2.568210262828536,0.0,-0.09035165319455099,-0.5488106506158936,0.0035468209598943064
2.5732165206508135,0.0,-0.0867306177227436,-0.5436284785366432,0.003358209626022499
2.5782227784730916,0.0,-0.08317302409401925,-0.537822892505154,0.0031757053027491287
2.583229036295369,0.0,-0.07968123054626042,-0.5314401205440088,0.0029994176339607293
2.588235294117647,0.0,-0.0762573458114072,-0.5245246783144683,0.0028294263883546175
2.593241551939925,0.0,-0.07290324007114171,-0.517119393156564,0.0026657829371106957
2.598247809762203,0.0,-0.06962055568000042,-0.509265429602048,0.002508511832236802
2.603254067584481,0.0,-0.06641071765122579,-0.5010023162309131,0.002357612459081407
2.6082603254067585,0.0,-0.06327494390132997,-0.49236797374742025,0.0022130607392898153
2.6132665832290365,0.0,-0.060214255249998634,-0.4833987441567436,0.0020748108630895814
2.618272841051314,0.0,-0.05722948517257627,-0.4741294209284019,0.0019427970322290402
2.623279098873592,0.0,-0.05432128930294656,-0.4645932800375788,0.0018169351971639848
2.6282853566958697,0.0,-0.05149015468518906,-0.45482211178032705,0.0016971247741977558
2.6332916145181477,0.0,-0.04873640877289896,-0.4448462532633496,0.0015832503302319763
2.638297872340426,0.0,-0.04606022817556713,-0.4346946214737431,0.001475183224587331
2.6433041301627034,0.0,-0.04346164715186967,-0.42439474683857137,0.0013727831990092804
2.6483103879849814,0.0,-0.04094056585016438,-0.4139728071885838,0.0012758999084908932
2.653316645807259,0.0,-0.03849675829690436,-0.40345366204470584,0.0011843743869289873
2.658322903629537,0.0,-0.03612988013405891,-0.39286088715008777,0.001098040442887136
2.6633291614518146,0.0,-0.033839476107008076,-0.3822168091746343,0.0010167259818773867
2.6683354192740927,0.0,-0.03162498730470285,-0.371542540522846,0.0009402542525965075
2.6733416770963707,0.0,-0.02948575815421367,-0.3608580141797172,0.0008684450154708393
2.6783479349186483,0.0,-0.027421043172072564,-0.3501820185331242,0.0008011156326808335
2.6833541927409263,0.0,-0.025430013475095617,-0.3395322321147988,0.0007380820795601744
2.688360450563204,0.0,-0.02351176305362454,-0.3289252582054954,0.000679159877900205
2.693366708385482,0.0,-0.021665314810353425,-0.31837665925333136,0.0006241649522444893
2.6983729662077596,0.0,-0.019889626368130926,-0.307900991057624,0.0005729144107372974
2.7033792240300376,0.0,-0.01818359565031314,-0.2975118366736668,0.0005252272524982148
2.7083854818523156,0.0,-0.01654606623743153,-0.2872218399970215,0.000480925003839741
2.7133917396745932,0.0,-0.014975832504092745,-0.2770427389888066,0.0004398322859297603
2.7183979974968713,0.0,-0.013471644540178527,-0.26698539850635794,0.00040177731673222424
2.723404255319149,0.0,-0.0120322128605436,-0.2570598427063803,0.0003665923502415026
2.728410513141427,0.0,-0.010656212907520186,-0.24727528699032517,0.00033411405616333835
2.7334167709637045,0.0,-0.009342289350646706,-0.23764016946432281,0.00030418384329296207
2.7384230287859825,0.0,-0.008089060188117916,-0.2281621818883805,0.00027664812990208074
2.7434292866082606,0.0,-0.006895120654536774,-0.21884830009195802,0.00025135856447585346
2.748435544430538,0.0,-0.0057590469396045,-0.2097048138352256,0.00022817220014147513
2.753441802252816,0.0,-0.004679399722440986,-0.20073735609749085,0.00020695162610564945
2.758448060075094,0.0,-0.0036547275262677186,-0.19195093177633288,0.0001875650593718267
2.763454317897372,0.0,-0.0026835698982120826,-0.18334994578291944,0.00016988639994264498
2.7684605757196494,0.0,-0.0017644604190174384,-0.17493823052090052,0.00015379525263148846
2.7734668335419275,0.0,-0.000895929547448346,-0.16671907273800712,0.0001391769185116023
2.7784730913642055,0.0,-7.650730418795411e-05,-0.15869523974123437,0.0001259223589245378
