t_hours,power_MW,V_upper_m3,V_lower_m3,net_head_m,energy_MWh
10.43151530212779,0.0,1051540.4220980005,11148459.577902004,318.8011165263796,923.6341565178363
10.448181968794458,0.0,1051540.0468053306,11148459.953194674,318.8011089454677,923.6338304886972
10.464848635461124,0.0,1051539.6715126697,11148460.328487335,318.8011013645559,923.6335044595738
10.481515302127791,0.0,1051539.2962200176,11148460.703779986,318.8010937836443,923.6331784304656
10.498181968794457,0.0,1051538.9209273744,11148461.07907263,318.80108620273296,923.6328524013729
10.514848635461124,0.0,1051538.5456347403,11148461.454365265,318.8010786218218,923.6325263722958
10.531515302127792,0.0,1051538.170342115,11148461.82965789,318.80107104091076,923.6322003432344
10.548181968794458,0.0,1051537.7950494986,11148462.204950506,318.80106345999985,923.6318743141884
10.564848635461125,0.0,1051537.4197568912,11148462.580243113,318.80105587908923,923.6315482851579
10.58151530212779,0.0,1051537.0444642927,11148462.955535712,318.8010482981787,923.6312222561429
10.598181968794458,0.0,1051536.669171703,11148463.330828302,318.8010407172684,923.6308962271432
10.614848635461124,0.0,1051536.2938791225,11148463.706120882,318.8010331363582,923.6305701981591
10.631515302127792,0.0,1051535.9185865507,11148464.081413453,318.80102555544835,923.6302441691906
10.648181968794457,0.0,1051535.5432939879,11148464.456706015,318.8010179745386,923.6299181402378
10.664848635461125,0.0,1051535.168001434,11148464.83199857,318.8010103936289,923.6295921113002
10.68151530212779,0.0,1051534.792708889,11148465.207291115,318.80100281271956,923.6292660823781
10.698181968794458,0.0,1051534.417416353,11148465.582583651,318.80099523181036,923.6289400534715
10.714848635461124,0.0,1051534.042123826,11148465.957876178,318.8009876509013,923.6286140245807
10.731515302127791,0.0,1051533.6668313078,11148466.333168697,318.8009800699924,923.6282879957051
10.748181968794457,0.0,1051533.2915387985,11148466.708461206,318.8009724890837,923.6279619668452
10.764848635461124,0.0,1051532.9162462982,11148467.083753707,318.8009649081752,923.6276359380006
10.781515302127792,0.0,1051532.5409538068,11148467.459046198,318.8009573272669,923.6273099091718
10.798181968794458,0.0,1051532.1656613243,11148467.83433868,318.80094974635875,923.6269838803584
10.814848635461125,0.0,1051531.7903688508,11148468.209631154,318.80094216545075,923.6266578515604
